1580214707.5148473,"GRIND_STATUS",
1580214752.533545,"COFFEE_STATUS",3211
1580214810.7279406,"BREW_STATUS",
1580214827.4785523,"GRIND_STATUS",
1580214872.5429437,"COFFEE_STATUS",3211
1580214930.9735417,"BREW_STATUS",
1580214947.5079854,"GRIND_STATUS",
1580214992.643126,"COFFEE_STATUS",3211
1580215050.7790296,"BREW_STATUS",
1580215067.4929943,"GRIND_STATUS",
1580215095.438618,"COFFEE_REMOVED",29
1580215098.8845987,"COFFEE_NEW",3216
1580215098.8845987,"COFFEE_REPLACED",3216
1580215112.7331555,"COFFEE_STATUS",3225
1580215171.4637296,"BREW_STATUS",
1580215188.235907,"GRIND_STATUS",
1580215232.7693667,"COFFEE_STATUS",3228
1580215291.4639585,"BREW_STATUS",
1580215308.4582136,"GRIND_STATUS",
1580215352.849085,"COFFEE_STATUS",3227
1580215411.47365,"BREW_STATUS",
1580215428.2241442,"GRIND_STATUS",
1580215472.9400697,"COFFEE_STATUS",3227
1580215531.4833875,"BREW_STATUS",
1580215548.248058,"GRIND_STATUS",
1580215593.0033722,"COFFEE_STATUS",3226
1580215651.8213568,"BREW_STATUS",
1580215668.5740013,"GRIND_STATUS",
1580215713.0073,"COFFEE_STATUS",3226
1580215771.8115067,"BREW_STATUS",
1580215788.5832615,"GRIND_STATUS",
1580215833.097005,"COFFEE_STATUS",3227
1580215891.838275,"BREW_STATUS",
1580215908.5812383,"GRIND_STATUS",
1580215953.1036353,"COFFEE_STATUS",3226
1580216011.8538888,"BREW_STATUS",
1580216028.6134999,"GRIND_STATUS",
1580216073.1448302,"COFFEE_STATUS",7835
1580216078.7242157,"COFFEE_POURED",2968
1580216131.8445964,"BREW_STATUS",
1580216148.6062317,"GRIND_STATUS",
1580216193.1951766,"COFFEE_STATUS",2970
1580216251.258133,"BREW_STATUS",
1580216268.2950547,"GRIND_STATUS",
1580216313.2330992,"COFFEE_STATUS",2971
1580216371.379376,"BREW_STATUS",
1580216388.0371196,"GRIND_STATUS",
1580216433.297436,"COFFEE_STATUS",2971
1580216490.955492,"BREW_STATUS",
1580216507.7137282,"GRIND_STATUS",
1580216553.3414302,"COFFEE_STATUS",2972
1580216610.990808,"BREW_STATUS",
1580216627.72147,"GRIND_STATUS",
1580216669.2228622,"COFFEE_POURED",2743
1580216673.3935325,"COFFEE_STATUS",2741
1580216689.3158932,"COFFEE_POURED",2503
1580216731.0514994,"BREW_STATUS",
1580216747.7307343,"GRIND_STATUS",
1580216793.4706903,"COFFEE_STATUS",2505
1580216851.0308821,"BREW_STATUS",
1580216867.7708485,"GRIND_STATUS",
1580216913.5590749,"COFFEE_STATUS",2507
1580216971.0521462,"BREW_STATUS",
1580216987.7856743,"GRIND_STATUS",
1580217033.6147518,"COFFEE_STATUS",2506
1580217091.0309846,"BREW_STATUS",
1580217107.791138,"GRIND_STATUS",
1580217153.6345081,"COFFEE_STATUS",2507
1580217211.0106304,"BREW_STATUS",
1580217227.8473413,"GRIND_STATUS",
1580217273.655471,"COFFEE_STATUS",2508
1580217331.5665398,"BREW_STATUS",
1580217348.3104043,"GRIND_STATUS",
1580217393.75029,"COFFEE_STATUS",2507
1580217451.5569274,"BREW_STATUS",
1580217468.3458002,"GRIND_STATUS",
1580217513.8047166,"COFFEE_STATUS",2510
1580217570.6551325,"BREW_STATUS",
1580217587.4345,"GRIND_STATUS",
1580217633.8469274,"COFFEE_STATUS",2509
1580217690.6754372,"BREW_STATUS",
1580217707.4371333,"GRIND_STATUS",
1580217753.8827734,"COFFEE_STATUS",2507
1580217810.686278,"BREW_STATUS",
1580217827.4465718,"GRIND_STATUS",
1580217873.9474053,"COFFEE_STATUS",2506
1580217930.6943688,"BREW_STATUS",
1580217947.4616494,"GRIND_STATUS",
1580217993.9873753,"COFFEE_STATUS",2505
1580218050.964438,"BREW_STATUS",
1580218067.5331826,"GRIND_STATUS",
1580218114.0455518,"COFFEE_STATUS",2507
1580218170.7168624,"BREW_STATUS",
1580218187.4825823,"GRIND_STATUS",
1580218234.106095,"COFFEE_STATUS",2505
1580218290.7412543,"BREW_STATUS",
1580218307.4771807,"GRIND_STATUS",
1580218354.2009969,"COFFEE_STATUS",2508
1580218410.7479837,"BREW_STATUS",
1580218415.6770928,"COFFEE_POURED",2424
1580218427.4840453,"GRIND_STATUS",
1580218442.7501328,"COFFEE_POURED",2171
1580218474.2975123,"COFFEE_STATUS",11618
1580218486.738233,"COFFEE_POURED",1940
1580218530.7464159,"BREW_STATUS",
1580218547.4671977,"GRIND_STATUS",
1580218594.3131006,"COFFEE_STATUS",1941
1580218650.7622252,"BREW_STATUS",
1580218667.4862323,"GRIND_STATUS",
1580218714.3497949,"COFFEE_STATUS",1942
1580218771.495626,"BREW_STATUS",
1580218788.2157269,"GRIND_STATUS",
1580218834.3650022,"COFFEE_STATUS",1939
1580218884.272683,"COFFEE_POURED",1860
1580218891.4737222,"BREW_STATUS",
1580218908.2942336,"GRIND_STATUS",
1580218954.408339,"COFFEE_STATUS",1862
1580219011.5059078,"BREW_STATUS",
1580219028.370456,"GRIND_STATUS",
1580219074.5045462,"COFFEE_STATUS",1866
1580219131.4703195,"BREW_STATUS",
1580219148.2155964,"GRIND_STATUS",
1580219194.521257,"COFFEE_STATUS",1860
1580219251.4837341,"BREW_STATUS",
1580219268.2235956,"GRIND_STATUS",
1580219314.5347178,"COFFEE_STATUS",1862
1580219371.5358968,"BREW_STATUS",
1580219388.5223787,"GRIND_STATUS",
1580219434.6266263,"COFFEE_STATUS",1862
1580219491.4875374,"BREW_STATUS",
1580219508.2591834,"GRIND_STATUS",
1580219554.6819496,"COFFEE_STATUS",1860
1580219611.535373,"BREW_STATUS",
1580219628.254476,"GRIND_STATUS",
1580219674.7024782,"COFFEE_STATUS",1860
1580219731.5854762,"BREW_STATUS",
1580219748.2751162,"GRIND_STATUS",
1580219794.7127192,"COFFEE_STATUS",1861
1580219851.3365133,"BREW_STATUS",
1580219868.0795417,"GRIND_STATUS",
1580219914.7536106,"COFFEE_STATUS",1865
1580219971.336964,"BREW_STATUS",
1580219988.0751143,"GRIND_STATUS",
1580220004.1629467,"COFFEE_REMOVED",33
1580220034.8539436,"COFFEE_STATUS",16
1580220091.1668296,"BREW_STATUS",
1580220107.8870723,"GRIND_STATUS",
1580220154.9408798,"COFFEE_STATUS",17
1580220201.9820642,"COFFEE_GRINDING",
1580220202.8451655,"COFFEE_GRINDING",
1580220203.8452594,"COFFEE_GRINDING",
1580220204.8691661,"COFFEE_GRINDING",
1580220205.8579674,"COFFEE_GRINDING",
1580220206.856601,"COFFEE_GRINDING",
1580220207.8608499,"COFFEE_GRINDING",
1580220208.8674638,"COFFEE_GRINDING",
1580220211.1770294,"BREW_STATUS",
1580220215.8385653,"GRIND_STATUS",
1580220228.1623795,"GRIND_STATUS",
1580220228.1628516,"COFFEE_BREWING",
1580220275.1645083,"COFFEE_STATUS",15
1580220331.165897,"COFFEE_BREWING",
1580220347.885774,"GRIND_STATUS",
1580220395.334488,"COFFEE_STATUS",16
1580220451.1868594,"COFFEE_BREWING",
1580220467.8969147,"GRIND_STATUS",
1580220515.4119568,"COFFEE_STATUS",17
1580220533.1412046,"COFFEE_BREWING",
1580220538.1958323,"BREW_STATUS",
1580220571.1972802,"BREW_STATUS",
1580220587.9262908,"GRIND_STATUS",
1580220635.68326,"COFFEE_STATUS",17
1580220691.206487,"BREW_STATUS",
1580220707.9603267,"GRIND_STATUS",
1580220755.7214298,"COFFEE_STATUS",18
1580220811.1969254,"BREW_STATUS",
1580220827.9286005,"GRIND_STATUS",
1580220875.7611,"COFFEE_STATUS",18
1580220931.2157526,"BREW_STATUS",
1580220947.9274635,"GRIND_STATUS",
1580220995.802623,"COFFEE_STATUS",23
1580221051.1975727,"BREW_STATUS",
1580221067.9716003,"GRIND_STATUS",
1580221115.834824,"COFFEE_STATUS",23
1580221151.6254137,"COFFEE_NEW",3240
1580221169.0551357,"BREW_STATUS",
1580221185.8614655,"GRIND_STATUS",
1580221235.9174352,"COFFEE_STATUS",3247
1580221289.0638382,"BREW_STATUS",
1580221305.835046,"GRIND_STATUS",
1580221355.977553,"COFFEE_STATUS",3248
1580221409.0774338,"BREW_STATUS",
1580221425.8163745,"GRIND_STATUS",
1580221476.050184,"COFFEE_STATUS",3249
1580221529.0849168,"BREW_STATUS",
1580221545.863271,"GRIND_STATUS",
1580221596.0882776,"COFFEE_STATUS",3248
1580221636.4653056,"COFFEE_REMOVED",96
1580221649.1721845,"BREW_STATUS",
1580221666.0910294,"GRIND_STATUS",
1580221675.2875223,"COFFEE_NEW",3239
1580221675.2875223,"COFFEE_REPLACED",3239
1580221716.1426966,"COFFEE_STATUS",3241
1580221769.3408196,"BREW_STATUS",
1580221786.0896096,"GRIND_STATUS",
1580221836.2401237,"COFFEE_STATUS",3241
1580221889.3707793,"BREW_STATUS",
1580221906.1031332,"GRIND_STATUS",
1580221956.2712042,"COFFEE_STATUS",3240
1580222009.3715549,"BREW_STATUS",
1580222026.0956469,"GRIND_STATUS",
1580222076.3538704,"COFFEE_STATUS",3241
1580222129.3614466,"BREW_STATUS",
1580222146.0912054,"GRIND_STATUS",
1580222196.436328,"COFFEE_STATUS",3240
1580222249.4022799,"BREW_STATUS",
1580222266.122794,"GRIND_STATUS",
1580222312.4657636,"COFFEE_POURED",3028
1580222316.5013218,"COFFEE_STATUS",3029
1580222370.8296914,"BREW_STATUS",
1580222387.5492868,"GRIND_STATUS",
1580222436.5157397,"COFFEE_STATUS",3097
1580222446.3886657,"COFFEE_POURED",2834
1580222490.8490312,"BREW_STATUS",
1580222507.549314,"GRIND_STATUS",
1580222556.5317452,"COFFEE_STATUS",2831
1580222610.8179615,"BREW_STATUS",
1580222627.5594862,"GRIND_STATUS",
1580222676.5919275,"COFFEE_STATUS",2830
1580222699.9754825,"COFFEE_POURED",2566
1580222730.8910482,"BREW_STATUS",
1580222747.6080463,"GRIND_STATUS",
1580222796.6457028,"COFFEE_STATUS",2568
1580222853.1331334,"BREW_STATUS",
1580222869.8530533,"GRIND_STATUS",
1580222916.734874,"COFFEE_STATUS",2566
1580222973.1424184,"BREW_STATUS",
1580222989.8623786,"GRIND_STATUS",
1580222999.8141048,"COFFEE_POURED",2397
1580223036.7942703,"COFFEE_STATUS",2393
1580223093.1531057,"BREW_STATUS",
1580223109.862514,"GRIND_STATUS",
1580223156.8350492,"COFFEE_STATUS",2392
1580223213.112363,"BREW_STATUS",
1580223229.8623762,"GRIND_STATUS",
1580223276.9326713,"COFFEE_STATUS",2392
1580223333.1327083,"BREW_STATUS",
1580223349.8824697,"GRIND_STATUS",
1580223397.0025802,"COFFEE_STATUS",2393
1580223451.343337,"BREW_STATUS",
1580223468.1127243,"GRIND_STATUS",
1580223517.0396914,"COFFEE_STATUS",2392
1580223571.548618,"BREW_STATUS",
1580223588.072011,"GRIND_STATUS",
1580223637.1287751,"COFFEE_STATUS",2392
1580223691.053101,"BREW_STATUS",
1580223707.801288,"GRIND_STATUS",
1580223757.1547241,"COFFEE_STATUS",2392
1580223811.0929408,"BREW_STATUS",
1580223827.7922556,"GRIND_STATUS",
1580223877.194869,"COFFEE_STATUS",2391
1580223931.3142273,"BREW_STATUS",
1580223947.8012872,"GRIND_STATUS",
1580223997.2500522,"COFFEE_STATUS",2392
1580224051.086895,"BREW_STATUS",
1580224066.2979474,"GRIND_STATUS",
1580224117.333118,"COFFEE_STATUS",2392
1580224169.579329,"BREW_STATUS",
1580224186.30728,"GRIND_STATUS",
1580224237.4232323,"COFFEE_STATUS",2391
1580224289.6005542,"BREW_STATUS",
1580224306.3384838,"GRIND_STATUS",
1580224357.4954185,"COFFEE_STATUS",2391
1580224409.589608,"BREW_STATUS",
1580224426.3095727,"GRIND_STATUS",
1580224477.5483043,"COFFEE_STATUS",2391
1580224529.6084793,"BREW_STATUS",
1580224546.338813,"GRIND_STATUS",
1580224597.5807047,"COFFEE_STATUS",2390
1580224649.9266512,"BREW_STATUS",
1580224666.33736,"GRIND_STATUS",
1580224717.585486,"COFFEE_STATUS",2391
1580224770.7943692,"BREW_STATUS",
1580224787.5678241,"GRIND_STATUS",
1580224837.587908,"COFFEE_STATUS",2391
1580224890.814435,"BREW_STATUS",
1580224907.5350995,"GRIND_STATUS",
1580224957.5944662,"COFFEE_STATUS",2390
1580225010.8168945,"BREW_STATUS",
1580225027.5539453,"GRIND_STATUS",
1580225077.661045,"COFFEE_STATUS",2391
1580225130.8230197,"BREW_STATUS",
1580225147.5541892,"GRIND_STATUS",
1580225197.6827877,"COFFEE_STATUS",2389
1580225252.8970895,"BREW_STATUS",
1580225269.60276,"GRIND_STATUS",
1580225317.7717621,"COFFEE_STATUS",2390
1580225372.864119,"BREW_STATUS",
1580225389.6142342,"GRIND_STATUS",
1580225437.7882557,"COFFEE_STATUS",2390
1580225492.9352825,"BREW_STATUS",
1580225509.5945575,"GRIND_STATUS",
1580225557.8875065,"COFFEE_STATUS",2390
1580225612.8830595,"BREW_STATUS",
1580225629.6227436,"GRIND_STATUS",
1580225677.9820135,"COFFEE_STATUS",2390
1580225732.8745768,"BREW_STATUS",
1580225749.622668,"GRIND_STATUS",
1580225798.0709076,"COFFEE_STATUS",2389
1580225852.9040444,"BREW_STATUS",
1580225869.6299949,"GRIND_STATUS",
1580225918.1397696,"COFFEE_STATUS",2388
1580225971.1160586,"BREW_STATUS",
1580225987.9652312,"GRIND_STATUS",
1580226038.1546335,"COFFEE_STATUS",2387
1580226091.126901,"BREW_STATUS",
1580226107.8104696,"GRIND_STATUS",
1580226158.4992304,"COFFEE_STATUS",2388
1580226211.0668535,"BREW_STATUS",
1580226227.847717,"GRIND_STATUS",
1580226278.521291,"COFFEE_STATUS",2388
1580226331.1430306,"BREW_STATUS",
1580226347.8447797,"GRIND_STATUS",
1580226398.5323708,"COFFEE_STATUS",2388
1580226449.9161398,"BREW_STATUS",
1580226466.6321814,"GRIND_STATUS",
1580226518.5404327,"COFFEE_STATUS",2388
1580226569.902436,"BREW_STATUS",
1580226586.602313,"GRIND_STATUS",
1580226638.548559,"COFFEE_STATUS",2387
1580226689.9029386,"BREW_STATUS",
1580226706.6211045,"GRIND_STATUS",
1580226758.6463964,"COFFEE_STATUS",2387
1580226809.9314735,"BREW_STATUS",
1580226826.621367,"GRIND_STATUS",
1580226878.731235,"COFFEE_STATUS",2387
1580226931.6404474,"BREW_STATUS",
1580226948.3835654,"GRIND_STATUS",
1580226998.7331045,"COFFEE_STATUS",2388
1580227050.902823,"BREW_STATUS",
1580227067.644307,"GRIND_STATUS",
1580227118.8248458,"COFFEE_STATUS",2387
1580227170.915076,"BREW_STATUS",
1580227187.625311,"GRIND_STATUS",
1580227238.9063656,"COFFEE_STATUS",2387
1580227290.7771084,"BREW_STATUS",
1580227304.887284,"COFFEE_POURED",2185
1580227307.376777,"GRIND_STATUS",
1580227358.9577532,"COFFEE_STATUS",2182
1580227410.6865044,"BREW_STATUS",
1580227427.42684,"GRIND_STATUS",
1580227479.012412,"COFFEE_STATUS",2183
1580227530.6665702,"BREW_STATUS",
1580227547.4471376,"GRIND_STATUS",
1580227599.0799284,"COFFEE_STATUS",2184
1580227650.715429,"BREW_STATUS",
1580227667.3957968,"GRIND_STATUS",
1580227719.1385248,"COFFEE_STATUS",2183
1580227770.708206,"BREW_STATUS",
1580227787.4056675,"GRIND_STATUS",
1580227839.1537158,"COFFEE_STATUS",2182
1580227890.7069068,"BREW_STATUS",
1580227907.430941,"GRIND_STATUS",
1580227959.161573,"COFFEE_STATUS",2182
1580228010.6876016,"BREW_STATUS",
1580228027.4367452,"GRIND_STATUS",
1580228079.1962805,"COFFEE_STATUS",2182
1580228130.7274008,"BREW_STATUS",
1580228147.44934,"GRIND_STATUS",
1580228199.2710786,"COFFEE_STATUS",2182
1580228250.7548769,"BREW_STATUS",
1580228267.4466548,"GRIND_STATUS",
1580228319.317827,"COFFEE_STATUS",2182
1580228371.329375,"BREW_STATUS",
1580228388.046192,"GRIND_STATUS",
1580228439.3811502,"COFFEE_STATUS",2182
1580228491.3274515,"BREW_STATUS",
1580228508.0386233,"GRIND_STATUS",
1580228559.4410772,"COFFEE_STATUS",2182
1580228611.3517904,"BREW_STATUS",
1580228628.077595,"GRIND_STATUS",
1580228679.4566271,"COFFEE_STATUS",2182
1580228731.3474433,"BREW_STATUS",
1580228748.0774531,"GRIND_STATUS",
1580228799.4697862,"COFFEE_STATUS",2181
1580228851.34759,"BREW_STATUS",
1580228868.098179,"GRIND_STATUS",
1580228919.5148106,"COFFEE_STATUS",2181
1580228971.3805475,"BREW_STATUS",
1580228988.0978367,"GRIND_STATUS",
1580229039.586742,"COFFEE_STATUS",2182
1580229091.3685234,"BREW_STATUS",
1580229108.1154773,"GRIND_STATUS",
1580229159.6037018,"COFFEE_STATUS",2181
1580229212.0626533,"BREW_STATUS",
1580229228.752531,"GRIND_STATUS",
1580229279.6127927,"COFFEE_STATUS",2181
1580229332.0625014,"BREW_STATUS",
1580229348.7722814,"GRIND_STATUS",
1580229399.61329,"COFFEE_STATUS",2181
1580229452.1241567,"BREW_STATUS",
1580229468.7725718,"GRIND_STATUS",
1580229519.7049468,"COFFEE_STATUS",2181
1580229571.0510638,"BREW_STATUS",
1580229587.781659,"GRIND_STATUS",
1580229639.7410479,"COFFEE_STATUS",2180
1580229691.0520728,"BREW_STATUS",
1580229707.7918735,"GRIND_STATUS",
1580229759.7972038,"COFFEE_STATUS",2181
1580229811.0705774,"BREW_STATUS",
1580229827.781183,"GRIND_STATUS",
1580229879.8043394,"COFFEE_STATUS",2182
1580229931.092094,"BREW_STATUS",
1580229947.8017325,"GRIND_STATUS",
1580229999.8117862,"COFFEE_STATUS",2181
1580230051.0721529,"BREW_STATUS",
1580230067.7918556,"GRIND_STATUS",
1580230119.9013655,"COFFEE_STATUS",2181
1580230171.1204193,"BREW_STATUS",
1580230187.7907243,"GRIND_STATUS",
1580230240.2363467,"COFFEE_STATUS",2181
1580230291.6314151,"BREW_STATUS",
1580230308.4525387,"GRIND_STATUS",
1580230360.3006008,"COFFEE_STATUS",2180
1580230411.6516109,"BREW_STATUS",
1580230428.371857,"GRIND_STATUS",
1580230480.333425,"COFFEE_STATUS",2180
1580230531.6603694,"BREW_STATUS",
1580230548.4337587,"GRIND_STATUS",
1580230600.389445,"COFFEE_STATUS",2181
1580230650.8521945,"BREW_STATUS",
1580230667.5820327,"GRIND_STATUS",
1580230720.4837244,"COFFEE_STATUS",2182
1580230770.903859,"BREW_STATUS",
1580230787.5743833,"GRIND_STATUS",
1580230840.4947534,"COFFEE_STATUS",2181
1580230890.601726,"BREW_STATUS",
1580230907.316233,"GRIND_STATUS",
1580230960.5339413,"COFFEE_STATUS",2181
1580231010.600703,"BREW_STATUS",
1580231027.2991326,"GRIND_STATUS",
1580231080.5835447,"COFFEE_STATUS",2180
1580231130.6110337,"BREW_STATUS",
1580231147.300446,"GRIND_STATUS",
1580231200.678865,"COFFEE_STATUS",2181
1580231250.620268,"BREW_STATUS",
1580231267.350305,"GRIND_STATUS",
1580231320.7026606,"COFFEE_STATUS",2180
1580231370.6291008,"BREW_STATUS",
1580231387.4009387,"GRIND_STATUS",
1580231440.789269,"COFFEE_STATUS",2180
1580231490.620204,"BREW_STATUS",
1580231507.3659916,"GRIND_STATUS",
1580231560.8390498,"COFFEE_STATUS",2179
1580231610.7020433,"BREW_STATUS",
1580231627.3401978,"GRIND_STATUS",
1580231680.9358737,"COFFEE_STATUS",2180
1580231730.6706848,"BREW_STATUS",
1580231747.3601115,"GRIND_STATUS",
1580231801.00643,"COFFEE_STATUS",2180
1580231850.7163742,"BREW_STATUS",
1580231867.381859,"GRIND_STATUS",
1580231921.0449393,"COFFEE_STATUS",2180
1580231971.234181,"BREW_STATUS",
1580231988.0136678,"GRIND_STATUS",
1580232041.0697463,"COFFEE_STATUS",2180
1580232091.2557068,"BREW_STATUS",
1580232107.9268935,"GRIND_STATUS",
1580232161.151439,"COFFEE_STATUS",2181
1580232211.2732515,"BREW_STATUS",
1580232227.9679866,"GRIND_STATUS",
1580232281.1587658,"COFFEE_STATUS",2181
1580232331.2586699,"BREW_STATUS",
1580232347.976923,"GRIND_STATUS",
1580232401.2280009,"COFFEE_STATUS",2180
1580232451.2880666,"BREW_STATUS",
1580232467.9609683,"GRIND_STATUS",
1580232521.327814,"COFFEE_STATUS",2179
1580232571.3080735,"BREW_STATUS",
1580232587.958837,"GRIND_STATUS",
1580232641.3386106,"COFFEE_STATUS",2180
1580232691.3180158,"BREW_STATUS",
1580232708.0217228,"GRIND_STATUS",
1580232761.3877523,"COFFEE_STATUS",2179
1580232811.32793,"BREW_STATUS",
1580232827.9780471,"GRIND_STATUS",
1580232881.4780142,"COFFEE_STATUS",2179
1580232931.3359685,"BREW_STATUS",
1580232947.9882278,"GRIND_STATUS",
1580233001.5518992,"COFFEE_STATUS",2181
1580233051.3384836,"BREW_STATUS",
1580233068.0383613,"GRIND_STATUS",
1580233121.6350906,"COFFEE_STATUS",2179
1580233171.1553314,"BREW_STATUS",
1580233187.840071,"GRIND_STATUS",
1580233241.7132764,"COFFEE_STATUS",2180
1580233291.156556,"BREW_STATUS",
1580233307.8529885,"GRIND_STATUS",
1580233361.7457852,"COFFEE_STATUS",2179
1580233411.1655674,"BREW_STATUS",
