1576676374.0476544,3150.32703505615
1576676374.1478045,3149.404575163102
1576676374.2479315,3150.508853237968
1576676374.3480437,3151.081045751337
1576676374.4481938,3151.3644682112304
1576676374.5483682,3151.1612596550804
1576676374.650048,3150.9393345213907
1576676374.7502327,3151.147890671123
1576676374.8504553,3150.3216874625673
1576676374.9505932,3150.4125965534763
1576676375.050801,3151.2789067139042
1576676375.1511054,3150.880510991979
1576676375.2512195,3150.832382649733
1576676375.3516319,3151.4794414732623
1576676375.4517014,3151.04896018984
1576676375.5518684,3150.5516339866313
1576676375.6520648,3151.393879975936
1576676375.7523277,3152.0409387994655
1576676375.8524795,3150.966072489305
1576676375.9526148,3149.9633986925137
1576676376.0528586,3150.9313131310164
1576676376.1530862,3150.843077836899
1576676376.2532303,3150.139869280749
1576676376.3534968,3150.6184789064173
1576676376.4536521,3151.2789067139042
1576676376.5538712,3151.8056446818186
1576676376.6541202,3149.885858585562
1576676376.7542763,3150.741473558824
1576676376.8547127,3150.5115270347596
1576676376.9549255,3152.3484254304817
1576676377.055068,3152.3484254304817
1576676377.1556172,3150.6265002967916
1576676377.2556612,3150.982115270054
1576676377.3557644,3151.25216874599
1576676377.4559808,3150.5970885320858
1576676377.556227,3150.861794414439
1576676377.6563916,3150.3109922754015
1576676377.756592,3150.228104574867
1576676377.8568454,3149.8965537727277
1576676377.9570072,3149.129174093583
1576676378.0572171,3149.7922756978614
1576676378.1574764,3150.4152703502677
1576676378.2576706,3150.976767676471
1576676378.358013,3150.5837195481286
1576676378.4581344,3150.423291740642
1576676378.5583382,3151.2093879973268
1576676378.6585171,3151.8484254304817
1576676378.7588396,3150.8591206176475
1576676378.8590443,3150.433986927808
1576676378.9591765,3149.8778371951876
1576676379.059469,3150.2067142005353
1576676379.1596665,3150.7789067139042
1576676379.2598665,3151.8002970882358
1576676379.3601763,3150.490136660428
1576676379.4603481,3150.581045751337
1576676379.560603,3150.4446821149736
1576676379.6608305,3151.466072489305
1576676379.761022,3152.337730243316
1576676379.8614485,3151.885858585562
1576676379.9615333,3152.0890671417114
1576676380.0616903,3150.6746286390376
1576676380.1619391,3150.952703505348
1576676380.262169,3151.5703505641713
1576676380.6701555,3150.856446820856
1576676380.7641714,3151.06767676738
1576676380.8600655,3150.5944147352943
1576676380.9559174,3149.60510992246
1576676381.051792,3149.4206179438506
1576676381.1476703,3150.78960190107
1576676381.2435448,3151.976767676471
1576676381.3394222,3150.7147355909096
1576676381.4352896,3150.3216874625673
1576676381.5311809,3150.9313131310164
1576676381.6270547,3149.6960190133696
1576676381.7229357,3149.9633986925137
1576676381.8188264,3151.0756981577542
1576676381.9147034,3151.78960190107
1576676382.0105872,3151.813666072193
1576676382.1064641,3150.746821152407
1576676382.2023351,3150.538265002674
1576676382.2982101,3149.875163398396
1576676382.394084,3149.867142008022
1576676382.489977,3150.260190136364
1576676382.5858586,3150.976767676471
1576676382.6824472,3150.9874628636367
1576676382.7784631,3151.0168746283425
1576676382.8787932,3151.276232917113
1576676382.978864,3150.8163398689844
1576676383.0790257,3151.3457516336903
1576676383.1791813,3150.3831847887704
1576676383.2794535,3150.2976232914443
1576676383.379664,3150.212061794118
1576676383.479813,3149.658585858289
1576676383.580178,3150.885858585562
1576676383.680319,3150.647890671123
1576676383.7805228,23548.503505644385
1576676384.1688275,3150.0302436122997
1576676384.2562351,3151.500831847594
1576676384.3437555,3151.490136660428
1576676384.4310977,3151.80831847861
1576676384.5185168,3150.5035056443853
1576676384.6059432,3150.2067142005353
1576676384.6933694,3150.984789066845
1576676384.7807913,3150.153238264706
1576676384.8731306,3151.8965537727277
1576676384.9732711,3151.3243612593587
1576676385.0734472,3150.746821152407
1576676385.173575,3150.78960190107
1576676385.2737129,3151.0061794411768
1576676385.3738966,3151.2575163395727
1576676385.4746926,3150.917944147059
1576676385.5757883,3150.6371954839574
1576676385.6760309,3150.4366607245993
1576676385.776297,3150.802970885027
1576676385.8766274,3150.8350564465245
1576676385.976719,3150.5409387994655
1576676386.0769103,3150.179976232621
1576676386.1771111,3151.4206179438506
1576676386.2773447,3150.0302436122997
1576676386.3775363,3150.139869280749
1576676386.477791,3150.091740938503
1576676386.5780084,3150.043612596257
1576676386.6781678,3151.1265002967916
1576676386.7783837,3151.6612596550804
1576676386.878632,3150.3404040401074
1576676386.978785,3151.06767676738
1576676387.0789967,3151.6265002967916
1576676387.1792414,3150.80831847861
1576676387.279405,3151.3965537727277
1576676387.3798013,3151.081045751337
1576676387.4800084,3151.27088532353
1576676387.5801687,3151.599762328877
1576676387.680417,3150.367142008022
1576676387.7806225,3150.7548425427813
1576676387.8807976,3150.9928104572195
1576676387.9810026,3150.8457516336903
1576676388.0812688,3151.1826500294123
1576676388.1814377,3150.5462863930484
1576676388.2816427,3151.153238264706
1576676388.3818812,3151.728104574867
1576676388.482136,3152.163933451872
1576676388.890084,3149.6960190133696
1576676388.9820125,3150.7254307780754
1576676389.0740051,3150.2307783716583
1576676389.166025,3150.1318478903745
1576676389.258046,3150.2387997620326
