1584604976.0109873,"COFFEE_STATUS",2836
1584605276.014674,"COFFEE_STATUS",2826
1584605430.6688018,"COFFEE_GRINDING",2828
1584605431.6712625,"COFFEE_GRINDING",2830
1584605432.6228054,"COFFEE_GRINDING",2839
1584605433.6303575,"COFFEE_GRINDING",2828
1584605434.8890438,"COFFEE_GRINDING",2830
1584605435.6367328,"COFFEE_GRINDING",2836
1584605436.6339674,"COFFEE_GRINDING",2839
1584605491.700776,"COFFEE_REMOVED",26
1584605518.644406,"COFFEE_GRINDING",-7
1584605519.6496623,"COFFEE_GRINDING",-7
1584605576.3233862,"COFFEE_STATUS",-8
1584605748.7264717,"COFFEE_BREWING",-7
1584605764.6580412,"COFFEE_BREWING",-7
1584605853.5028512,"COFFEE_REPLACED",2864
1584605876.3270507,"COFFEE_STATUS",5676
1584605876.8077903,"COFFEE_POURED",2655
1584606175.8597379,"COFFEE_STATUS",2659
1584606475.8612504,"COFFEE_STATUS",2658
1584606775.8657534,"COFFEE_STATUS",2657
